,AcX,AcY,AcZ,FSR A,FSR B,Gesture,Position
7707,16032.0,-2568.0,5400.0,1503.0,0.0,0,3.0
7709,15960.0,-2816.0,5188.0,1502.0,0.0,0,3.0
7711,16020.0,-3056.0,5000.0,1500.0,0.0,0,3.0
7713,15916.0,-2816.0,4924.0,1504.0,0.0,0,3.0
7715,16076.0,-2680.0,4756.0,1503.0,0.0,0,3.0
7717,16152.0,-2284.0,5148.0,1497.0,0.0,0,3.0
7719,15872.0,-2192.0,5604.0,1502.0,0.0,0,3.0
7721,15992.0,-2428.0,6060.0,1501.0,0.0,0,3.0
7723,16212.0,-2840.0,5764.0,1475.0,0.0,0,3.0
7725,16260.0,-2852.0,5448.0,1502.0,0.0,0,3.0
7727,16476.0,-2984.0,5312.0,1501.0,0.0,0,3.0
7729,16264.0,-3056.0,5336.0,1503.0,0.0,0,3.0
7731,16220.0,-3104.0,5632.0,1503.0,0.0,0,3.0
7733,16380.0,-3396.0,5788.0,1520.0,0.0,0,3.0
7735,16328.0,-3324.0,5744.0,1500.0,0.0,0,3.0
7737,16168.0,-3376.0,5748.0,1499.0,0.0,0,3.0
7739,16344.0,-3084.0,5468.0,1502.0,0.0,0,3.0
7741,16428.0,-2992.0,5484.0,1488.0,0.0,0,3.0
7743,16204.0,-2868.0,5216.0,1515.0,0.0,0,3.0
7745,15908.0,-2632.0,5344.0,1504.0,0.0,0,3.0
7747,15888.0,-2516.0,5528.0,1500.0,0.0,0,3.0
7749,16264.0,-2668.0,5668.0,1507.0,0.0,0,3.0
7751,16108.0,-3136.0,5396.0,1494.0,0.0,0,3.0
7753,16068.0,-3196.0,5236.0,1462.0,0.0,0,3.0
7755,15980.0,-2684.0,4956.0,1501.0,0.0,0,3.0
7757,15812.0,-2424.0,4964.0,1499.0,0.0,0,3.0
7759,15752.0,-2216.0,5152.0,1504.0,0.0,0,3.0
7761,16172.0,-2168.0,5396.0,1490.0,0.0,0,3.0
7763,16160.0,-2356.0,5504.0,1545.0,0.0,0,3.0
7765,16140.0,-2764.0,5444.0,1504.0,0.0,0,3.0
7767,16288.0,-2948.0,5280.0,1503.0,0.0,0,3.0
7769,16208.0,-3220.0,5052.0,1501.0,0.0,0,3.0
7771,16140.0,-3016.0,4916.0,1476.0,0.0,0,3.0
7773,16028.0,-2512.0,5064.0,1479.0,0.0,0,3.0
7775,16092.0,-2152.0,5376.0,1501.0,0.0,0,3.0
7777,15868.0,-2032.0,5660.0,1501.0,0.0,0,3.0
7779,15792.0,-2316.0,5748.0,1498.0,0.0,0,3.0
7781,16096.0,-2440.0,5636.0,1513.0,0.0,0,3.0
7783,16264.0,-2708.0,5140.0,1463.0,0.0,0,3.0
7785,16192.0,-2908.0,5048.0,1503.0,0.0,0,3.0
7787,16188.0,-2964.0,5184.0,1499.0,0.0,0,3.0
7789,16228.0,-2968.0,5604.0,1498.0,0.0,0,3.0
7791,16096.0,-2884.0,5516.0,1513.0,0.0,0,3.0
7793,16316.0,-2736.0,5756.0,1521.0,0.0,0,3.0
7795,16520.0,-2788.0,5700.0,1474.0,0.0,0,3.0
7797,16560.0,-2752.0,5728.0,1501.0,0.0,0,3.0
7799,16140.0,-2992.0,5540.0,1495.0,0.0,0,3.0
7801,16004.0,-3032.0,5144.0,1502.0,0.0,0,3.0
7803,16536.0,-3040.0,5264.0,1503.0,0.0,0,3.0
7805,16828.0,-3048.0,5468.0,1520.0,0.0,0,3.0
7807,16496.0,-3516.0,5476.0,1502.0,0.0,0,3.0
7809,16216.0,-3956.0,5292.0,1497.0,0.0,0,3.0
7811,16180.0,-4228.0,4932.0,1497.0,0.0,0,3.0
7813,16252.0,-3952.0,4556.0,1488.0,0.0,0,3.0
7815,16512.0,-3548.0,4928.0,1523.0,0.0,0,3.0
7817,16208.0,-3376.0,5180.0,1507.0,0.0,0,3.0
7819,15736.0,-3424.0,5268.0,1513.0,0.0,0,3.0
7821,16096.0,-3008.0,5600.0,1515.0,0.0,0,3.0
7823,16516.0,-2476.0,5648.0,1499.0,0.0,0,3.0
7825,16064.0,-2300.0,5404.0,1517.0,0.0,0,3.0
7827,15444.0,-2260.0,5072.0,1518.0,0.0,0,3.0
7829,15184.0,-2072.0,5056.0,1518.0,0.0,0,3.0
7831,15204.0,-2096.0,5164.0,1514.0,0.0,0,3.0
7833,15612.0,-1932.0,5524.0,1526.0,0.0,0,3.0
7835,15856.0,-1904.0,5896.0,1520.0,0.0,0,3.0
7837,15992.0,-2084.0,5612.0,1514.0,0.0,0,3.0
7839,15936.0,-1976.0,5452.0,1520.0,0.0,0,3.0
7841,16128.0,-1656.0,5436.0,1518.0,0.0,0,3.0
7843,15832.0,-1788.0,5400.0,1526.0,0.0,0,3.0
7845,15808.0,-2016.0,5296.0,1486.0,0.0,0,3.0
7847,15928.0,-2056.0,5100.0,1519.0,0.0,0,3.0
7849,16340.0,-2044.0,5308.0,1513.0,0.0,0,3.0
7851,15984.0,-2324.0,5160.0,1520.0,0.0,0,3.0
7853,15868.0,-2532.0,5112.0,1515.0,0.0,0,3.0
7855,15904.0,-2528.0,5072.0,1475.0,0.0,0,3.0
7857,15952.0,-2316.0,5316.0,1513.0,0.0,0,3.0
7859,15892.0,-2116.0,5564.0,1511.0,0.0,0,3.0
7861,16312.0,-2272.0,5724.0,1515.0,0.0,0,3.0
7863,16384.0,-2452.0,5664.0,1513.0,0.0,0,3.0
7865,16256.0,-2540.0,5604.0,1543.0,0.0,0,3.0
7867,16260.0,-2780.0,5392.0,1513.0,0.0,0,3.0
7869,16568.0,-2888.0,5600.0,1517.0,0.0,0,3.0
7871,16348.0,-3192.0,5592.0,1515.0,0.0,0,3.0
7873,16148.0,-3688.0,5544.0,1517.0,0.0,0,3.0
7875,16164.0,-3536.0,5600.0,1534.0,0.0,0,3.0
7877,16172.0,-3544.0,5628.0,1512.0,0.0,0,3.0
7879,16460.0,-3604.0,5652.0,1520.0,0.0,0,3.0
7881,16688.0,-3692.0,5888.0,1498.0,0.0,0,3.0
7883,16468.0,-3780.0,5668.0,1513.0,0.0,0,3.0
7885,16016.0,-3832.0,5424.0,1525.0,0.0,0,3.0
7887,15808.0,-3612.0,5004.0,1509.0,0.0,0,3.0
7889,15440.0,-3232.0,4900.0,1514.0,0.0,0,3.0
7891,15568.0,-2560.0,5152.0,1504.0,0.0,0,3.0
7893,16224.0,-2252.0,5916.0,1520.0,0.0,0,3.0
7895,16128.0,-2276.0,6412.0,1545.0,0.0,0,3.0
7897,15992.0,-3140.0,6260.0,1514.0,0.0,0,3.0
7899,15824.0,-3576.0,5392.0,1520.0,0.0,0,3.0
7901,15688.0,-3224.0,4860.0,1520.0,0.0,0,3.0
7903,15608.0,-2972.0,5136.0,1517.0,0.0,0,3.0
7905,15720.0,-2828.0,5368.0,1488.0,0.0,0,3.0
7907,15920.0,-2920.0,5664.0,1517.0,0.0,0,3.0
7909,16248.0,-2920.0,5732.0,1520.0,0.0,0,3.0
7911,16252.0,-2836.0,5624.0,1519.0,0.0,0,3.0
7913,16052.0,-2676.0,5712.0,1515.0,0.0,0,3.0
7915,15932.0,-3092.0,5516.0,1501.0,0.0,0,3.0
7917,15976.0,-3316.0,5380.0,1515.0,0.0,0,3.0
7919,15852.0,-3432.0,5168.0,1519.0,0.0,0,3.0
7921,15928.0,-3456.0,5128.0,1514.0,0.0,0,3.0
7923,16260.0,-3104.0,5612.0,1495.0,0.0,0,3.0
7925,16388.0,-3124.0,5564.0,1514.0,0.0,0,3.0
7927,16312.0,-3512.0,5428.0,1515.0,0.0,0,3.0
7929,16492.0,-3684.0,5408.0,1518.0,0.0,0,3.0
7931,16116.0,-3788.0,4984.0,1520.0,0.0,0,3.0
7933,16044.0,-3772.0,4840.0,1520.0,0.0,0,3.0
7935,15884.0,-3612.0,4700.0,1503.0,0.0,0,3.0
7937,15780.0,-3400.0,5044.0,1514.0,0.0,0,3.0
7939,15916.0,-3444.0,5340.0,1520.0,0.0,0,3.0
7941,16228.0,-3648.0,5452.0,1519.0,0.0,0,3.0
7943,16184.0,-3668.0,5440.0,1526.0,0.0,0,3.0
7945,16192.0,-3624.0,5148.0,1547.0,0.0,0,3.0
7947,16216.0,-3316.0,4976.0,1518.0,0.0,0,3.0
7949,16080.0,-3360.0,4952.0,1529.0,0.0,0,3.0
7951,16108.0,-3508.0,4932.0,1531.0,0.0,0,3.0
7953,16048.0,-3604.0,5276.0,1524.0,0.0,0,3.0
7955,15968.0,-3944.0,5024.0,1558.0,0.0,0,3.0
7957,15772.0,-3824.0,4944.0,1530.0,0.0,0,3.0
7959,16004.0,-3532.0,5060.0,1531.0,0.0,0,3.0
7961,16132.0,-3404.0,5172.0,1530.0,0.0,0,3.0
7963,15840.0,-3328.0,5360.0,1534.0,0.0,0,3.0
7965,15684.0,-3188.0,5508.0,1562.0,0.0,0,3.0
7967,15848.0,-3120.0,5500.0,1529.0,0.0,0,3.0
7969,15884.0,-3008.0,5476.0,1533.0,0.0,0,3.0
7971,15936.0,-3032.0,5268.0,1534.0,0.0,0,3.0
7973,16152.0,-3036.0,5528.0,1550.0,0.0,0,3.0
7975,16296.0,-3144.0,5744.0,1554.0,0.0,0,3.0
7977,16424.0,-3428.0,5900.0,1529.0,0.0,0,3.0
7979,16228.0,-3548.0,5812.0,1527.0,0.0,0,3.0
7981,16264.0,-3540.0,5716.0,1535.0,0.0,0,3.0
7983,15952.0,-3512.0,5608.0,1543.0,0.0,0,3.0
7985,15904.0,-3656.0,5612.0,1485.0,0.0,0,3.0
7987,16108.0,-3636.0,5616.0,1522.0,0.0,0,3.0
7989,15980.0,-3448.0,5432.0,1526.0,0.0,0,3.0
7991,16080.0,-3164.0,5624.0,1523.0,0.0,0,3.0
7993,15828.0,-3084.0,5908.0,1506.0,0.0,0,3.0
7995,15824.0,-2968.0,5920.0,1486.0,0.0,0,3.0
7997,15860.0,-2944.0,5864.0,1523.0,0.0,0,3.0
7999,15976.0,-3048.0,5720.0,1525.0,0.0,0,3.0
8001,15844.0,-3004.0,5336.0,1523.0,0.0,0,3.0
8003,15888.0,-3184.0,5572.0,1507.0,0.0,0,3.0
8005,15828.0,-3240.0,5424.0,1547.0,0.0,0,3.0
8007,15856.0,-3552.0,5612.0,1527.0,0.0,0,3.0
8009,15964.0,-3600.0,5668.0,1535.0,0.0,0,3.0
8011,16008.0,-3696.0,5572.0,1531.0,0.0,0,3.0
8013,16124.0,-3648.0,5200.0,1535.0,0.0,0,3.0
8015,16240.0,-3604.0,5440.0,1535.0,0.0,0,3.0
8017,16164.0,-3564.0,5584.0,1535.0,0.0,0,3.0
8019,15992.0,-3864.0,5728.0,1533.0,0.0,0,3.0
8021,16080.0,-4000.0,5536.0,1518.0,0.0,0,3.0
8023,16068.0,-3876.0,5484.0,1530.0,0.0,0,3.0
8025,16004.0,-3652.0,5292.0,1566.0,0.0,0,3.0
8027,15816.0,-3508.0,5316.0,1535.0,0.0,0,3.0
8029,15768.0,-3448.0,5516.0,1532.0,0.0,0,3.0
8031,15804.0,-3520.0,5508.0,1522.0,0.0,0,3.0
8033,15880.0,-3724.0,5360.0,1534.0,0.0,0,3.0
8035,15852.0,-3620.0,5324.0,1570.0,0.0,0,3.0
8037,15844.0,-3484.0,5456.0,1527.0,0.0,0,3.0
8039,15880.0,-3400.0,5288.0,1535.0,0.0,0,3.0
8041,15760.0,-3548.0,5328.0,1545.0,0.0,0,3.0
8043,15948.0,-3380.0,5392.0,1535.0,0.0,0,3.0
8045,15920.0,-3372.0,5504.0,1511.0,0.0,0,3.0
8047,15840.0,-3356.0,5600.0,1531.0,0.0,0,3.0
8049,16000.0,-3264.0,5852.0,1535.0,0.0,0,3.0
8051,15976.0,-3348.0,5436.0,1535.0,0.0,0,3.0
8053,15992.0,-3180.0,5552.0,1532.0,0.0,0,3.0
8055,15888.0,-3356.0,5464.0,1517.0,0.0,0,3.0
8057,15888.0,-3376.0,5844.0,1535.0,0.0,0,3.0
8059,15848.0,-3500.0,5708.0,1530.0,0.0,0,3.0
8061,15940.0,-3676.0,5704.0,1533.0,0.0,0,3.0
8063,15796.0,-3600.0,5572.0,1561.0,0.0,0,3.0
8065,15820.0,-3468.0,5572.0,1535.0,0.0,0,3.0
8067,15968.0,-3472.0,5644.0,1533.0,0.0,0,3.0
8069,15928.0,-3492.0,5580.0,1534.0,0.0,0,3.0
8071,15908.0,-3304.0,5744.0,1546.0,0.0,0,3.0
8073,15824.0,-3196.0,5628.0,1526.0,0.0,0,3.0
8075,15956.0,-3032.0,5604.0,1547.0,0.0,0,3.0
8077,15772.0,-3248.0,5640.0,1531.0,0.0,0,3.0
8079,15688.0,-3280.0,5828.0,1531.0,0.0,0,3.0
8081,15856.0,-3512.0,5796.0,1531.0,0.0,0,3.0
8083,15944.0,-3616.0,5592.0,1512.0,0.0,0,3.0
8085,16040.0,-3560.0,5656.0,1568.0,0.0,0,3.0
8087,16096.0,-3648.0,5472.0,1531.0,0.0,0,3.0
8089,15948.0,-3704.0,5336.0,1535.0,0.0,0,3.0
8091,15792.0,-3652.0,5348.0,1543.0,0.0,0,3.0
8093,15700.0,-3692.0,5368.0,1535.0,0.0,0,3.0
8095,15872.0,-3696.0,5476.0,1553.0,0.0,0,3.0
8097,15760.0,-3736.0,5520.0,1534.0,0.0,0,3.0
8099,15888.0,-3676.0,5568.0,1534.0,0.0,0,3.0
8101,15832.0,-3688.0,5532.0,1522.0,0.0,0,3.0
8103,15828.0,-3324.0,5492.0,1535.0,0.0,0,3.0
8105,15772.0,-3292.0,5544.0,1519.0,0.0,0,3.0
8107,15748.0,-3148.0,5468.0,1529.0,0.0,0,3.0
8109,15704.0,-3136.0,5648.0,1530.0,0.0,0,3.0
8111,15648.0,-3288.0,5612.0,1526.0,0.0,0,3.0
8113,15896.0,-3628.0,5668.0,1533.0,0.0,0,3.0
8115,16196.0,-4008.0,5592.0,1528.0,0.0,0,3.0
8117,15952.0,-4432.0,5564.0,1522.0,0.0,0,3.0
8119,15732.0,-4528.0,5572.0,1521.0,0.0,0,3.0
8121,15588.0,-4368.0,5696.0,1525.0,0.0,0,3.0
8123,15888.0,-4380.0,5580.0,1534.0,0.0,0,3.0
8125,15880.0,-4196.0,5844.0,1487.0,0.0,0,3.0
8127,15868.0,-3992.0,5740.0,1525.0,0.0,0,3.0
8129,16400.0,-3560.0,5864.0,1526.0,0.0,0,3.0
8131,16552.0,-3296.0,5988.0,1520.0,0.0,0,3.0
8133,16228.0,-3316.0,6048.0,1506.0,0.0,0,3.0
8135,15924.0,-3436.0,5772.0,1485.0,0.0,0,3.0
8137,15636.0,-3668.0,5516.0,1522.0,0.0,0,3.0
8139,15312.0,-3800.0,5464.0,1522.0,0.0,0,3.0
8141,15508.0,-3884.0,5428.0,1520.0,0.0,0,3.0
8143,15528.0,-3940.0,5320.0,1502.0,0.0,0,3.0
8145,15704.0,-3676.0,5420.0,1558.0,0.0,0,3.0
8147,15928.0,-3388.0,5776.0,1520.0,0.0,0,3.0
8149,15692.0,-3252.0,5800.0,1520.0,0.0,0,3.0
8151,15916.0,-3132.0,5964.0,1520.0,0.0,0,3.0
8153,15968.0,-3304.0,5764.0,1502.0,0.0,0,3.0
8155,15608.0,-3624.0,5748.0,1520.0,0.0,0,3.0
8157,15640.0,-3940.0,5476.0,1520.0,0.0,0,3.0
8159,15748.0,-4108.0,5488.0,1520.0,0.0,0,3.0
8161,15780.0,-4104.0,5664.0,1520.0,0.0,0,3.0
8163,15956.0,-4136.0,5832.0,1493.0,0.0,0,3.0
8165,15960.0,-3816.0,6004.0,1520.0,0.0,0,3.0
8167,15868.0,-3592.0,6124.0,1520.0,0.0,0,3.0
8169,15636.0,-3560.0,5888.0,1516.0,0.0,0,3.0
8171,15476.0,-3712.0,5664.0,1518.0,0.0,0,3.0
8173,15548.0,-3796.0,5828.0,1514.0,0.0,0,3.0
8175,15628.0,-3768.0,6060.0,1520.0,0.0,0,3.0
8177,15940.0,-3804.0,6228.0,1520.0,0.0,0,3.0
8179,16332.0,-4132.0,6560.0,1520.0,0.0,0,3.0
8181,15608.0,-4620.0,6436.0,1514.0,0.0,0,3.0
8183,15652.0,-4944.0,6280.0,1509.0,0.0,0,3.0
8185,15704.0,-4912.0,6040.0,1521.0,0.0,0,3.0
8187,15616.0,-4764.0,5592.0,1520.0,0.0,0,3.0
8189,15516.0,-4620.0,5656.0,1519.0,0.0,0,3.0
8191,16168.0,-4204.0,5880.0,1515.0,0.0,0,3.0
8193,16624.0,-3720.0,6360.0,1554.0,0.0,0,3.0
8195,16592.0,-3524.0,6796.0,1518.0,0.0,0,3.0
8197,16024.0,-3460.0,6172.0,1520.0,0.0,0,3.0
8199,15664.0,-3368.0,5796.0,1520.0,0.0,0,3.0
8201,15124.0,-3344.0,5176.0,1522.0,0.0,0,3.0
8203,14912.0,-3484.0,5216.0,1558.0,0.0,0,3.0
8205,15036.0,-3700.0,5048.0,1519.0,0.0,0,3.0
8207,15716.0,-3392.0,5304.0,1518.0,0.0,0,3.0
8209,16164.0,-3172.0,5508.0,1514.0,0.0,0,3.0
8211,15788.0,-3152.0,5880.0,1531.0,0.0,0,3.0
8213,15688.0,-3120.0,6036.0,1490.0,0.0,0,3.0
8215,15864.0,-3100.0,5852.0,1535.0,0.0,0,3.0
8217,15700.0,-3036.0,5616.0,1519.0,0.0,0,3.0
8219,15480.0,-3164.0,5312.0,1519.0,0.0,0,3.0
8221,15648.0,-3140.0,5312.0,1522.0,0.0,0,3.0
8223,15624.0,-3380.0,5540.0,1488.0,0.0,0,3.0
8225,15448.0,-3812.0,5844.0,1555.0,0.0,0,3.0
8227,15588.0,-3956.0,6292.0,1499.0,0.0,0,3.0
8229,15636.0,-3776.0,5988.0,1518.0,0.0,0,3.0
8231,15848.0,-3456.0,6032.0,1520.0,0.0,0,3.0
8233,15880.0,-3304.0,5980.0,1524.0,0.0,0,3.0
8235,15776.0,-3372.0,6068.0,1554.0,0.0,0,3.0
8237,15700.0,-3296.0,6116.0,1520.0,0.0,0,3.0
8239,15676.0,-3556.0,6352.0,1518.0,0.0,0,3.0
8241,15788.0,-3732.0,6160.0,1520.0,0.0,0,3.0
8243,15824.0,-3708.0,6164.0,1520.0,0.0,0,3.0
8245,15664.0,-3728.0,6296.0,1470.0,0.0,0,3.0
8247,15680.0,-3964.0,6364.0,1514.0,0.0,0,3.0
8249,15884.0,-4044.0,6356.0,1511.0,0.0,0,3.0
8251,15836.0,-4024.0,6280.0,1516.0,0.0,0,3.0
8253,15988.0,-3776.0,6320.0,1488.0,0.0,0,3.0
8255,15848.0,-3612.0,6224.0,1463.0,0.0,0,3.0
8257,15704.0,-3660.0,6276.0,1502.0,0.0,0,3.0
8259,15588.0,-3696.0,6280.0,1503.0,0.0,0,3.0
8261,15656.0,-3976.0,6388.0,1504.0,0.0,0,3.0
8263,15648.0,-3964.0,6096.0,1487.0,0.0,0,3.0
8265,15696.0,-3872.0,6004.0,1528.0,0.0,0,3.0
8267,15704.0,-3660.0,5972.0,1506.0,0.0,0,3.0
8269,15844.0,-3664.0,6132.0,1512.0,0.0,0,3.0
8271,15824.0,-3596.0,6184.0,1502.0,0.0,0,3.0
8273,15684.0,-3384.0,6072.0,1510.0,0.0,0,3.0
8275,15652.0,-3388.0,5988.0,1488.0,0.0,0,3.0
8277,15588.0,-3476.0,5916.0,1505.0,0.0,0,3.0
8279,15656.0,-3364.0,5812.0,1504.0,0.0,0,3.0
8281,15504.0,-3432.0,5708.0,1505.0,0.0,0,3.0
8283,15536.0,-3256.0,5840.0,1477.0,0.0,0,3.0
8285,15512.0,-3276.0,6212.0,1505.0,0.0,0,3.0
8287,15788.0,-3544.0,6092.0,1503.0,0.0,0,3.0
8289,15764.0,-3792.0,6148.0,1505.0,0.0,0,3.0
8291,15556.0,-3716.0,5984.0,1501.0,0.0,0,3.0
8293,15720.0,-3880.0,5828.0,1505.0,0.0,0,3.0
8295,15948.0,-3892.0,5936.0,1508.0,0.0,0,3.0
8297,15976.0,-3972.0,6192.0,1504.0,0.0,0,3.0
8299,16112.0,-3788.0,6320.0,1501.0,0.0,0,3.0
8301,16128.0,-3976.0,6304.0,1488.0,0.0,0,3.0
8303,16116.0,-3964.0,5980.0,1498.0,0.0,0,3.0
8305,15644.0,-3840.0,5936.0,1508.0,0.0,0,3.0
8307,15684.0,-3696.0,6064.0,1507.0,0.0,0,3.0
8309,16040.0,-3944.0,6336.0,1504.0,0.0,0,3.0
8311,15864.0,-4448.0,6196.0,1506.0,0.0,0,3.0
8313,15912.0,-4332.0,5912.0,1533.0,0.0,0,3.0
8315,15752.0,-3924.0,5520.0,1507.0,0.0,0,3.0
8317,15724.0,-3476.0,5408.0,1503.0,0.0,0,3.0
8319,15576.0,-3376.0,5564.0,1505.0,0.0,0,3.0
8321,15540.0,-3372.0,5824.0,1518.0,0.0,0,3.0
8323,15512.0,-3644.0,5932.0,1535.0,0.0,0,3.0
8325,15612.0,-4088.0,5736.0,1515.0,0.0,0,3.0
8327,15852.0,-4052.0,5244.0,1509.0,0.0,0,3.0
8329,15672.0,-3904.0,4828.0,1507.0,0.0,0,3.0
8331,15792.0,-3460.0,5052.0,1515.0,0.0,0,3.0
8333,15884.0,-3240.0,5396.0,1520.0,0.0,0,3.0
8335,15708.0,-3492.0,5724.0,1513.0,0.0,0,3.0
8337,15704.0,-3660.0,5660.0,1502.0,0.0,0,3.0
8339,15892.0,-3640.0,5584.0,1511.0,0.0,0,3.0
8341,15796.0,-3504.0,5048.0,1507.0,0.0,0,3.0
8343,15728.0,-3832.0,5348.0,1481.0,0.0,0,3.0
8345,16108.0,-3992.0,5576.0,1495.0,0.0,0,3.0
8347,16140.0,-4300.0,5412.0,1499.0,0.0,0,3.0
8349,16196.0,-4224.0,5456.0,1509.0,0.0,0,3.0
8351,16140.0,-3848.0,5520.0,1505.0,0.0,0,3.0
8353,16140.0,-3568.0,5756.0,1545.0,0.0,0,3.0
8355,15888.0,-3480.0,5704.0,1545.0,0.0,0,3.0
8357,15996.0,-3592.0,5768.0,1505.0,0.0,0,3.0
8359,15896.0,-3892.0,5600.0,1514.0,0.0,0,3.0
8361,15908.0,-4172.0,5416.0,1502.0,0.0,0,3.0
8363,15972.0,-4340.0,5420.0,1514.0,0.0,0,3.0
8365,16088.0,-4180.0,5268.0,1477.0,0.0,0,3.0
8367,15924.0,-4024.0,5544.0,1506.0,0.0,0,3.0
8369,15928.0,-3560.0,5252.0,1507.0,0.0,0,3.0
8371,15672.0,-3160.0,5244.0,1504.0,0.0,0,3.0
8373,15596.0,-2984.0,5444.0,1488.0,0.0,0,3.0
8375,15728.0,-3032.0,5592.0,1479.0,0.0,0,3.0
8377,15832.0,-3412.0,5500.0,1506.0,0.0,0,3.0
8379,15624.0,-3868.0,5208.0,1503.0,0.0,0,3.0
8381,15680.0,-3612.0,4904.0,1501.0,0.0,0,3.0
8383,15788.0,-3004.0,4920.0,1493.0,0.0,0,3.0
8385,15804.0,-2876.0,5016.0,1514.0,0.0,0,3.0
8387,15492.0,-3012.0,5264.0,1513.0,0.0,0,3.0
8389,15608.0,-3248.0,5380.0,1511.0,0.0,0,3.0
8391,15780.0,-3440.0,5160.0,1505.0,0.0,0,3.0
8393,15740.0,-3568.0,4996.0,1520.0,0.0,0,3.0
8395,15828.0,-3508.0,4912.0,1516.0,0.0,0,3.0
8397,15956.0,-3488.0,5080.0,1508.0,0.0,0,3.0
8399,15964.0,-3544.0,5104.0,1514.0,0.0,0,3.0
8401,15764.0,-3272.0,5164.0,1491.0,0.0,0,3.0
8403,15768.0,-3216.0,5332.0,1514.0,0.0,0,3.0
8405,15972.0,-2892.0,5368.0,1545.0,0.0,0,3.0
8407,15880.0,-2892.0,5292.0,1510.0,0.0,0,3.0
8409,16024.0,-2996.0,5220.0,1506.0,0.0,0,3.0
8411,16024.0,-2928.0,5172.0,1495.0,0.0,0,3.0
8413,15676.0,-3152.0,4992.0,1514.0,0.0,0,3.0
8415,15540.0,-3032.0,4884.0,1547.0,0.0,0,3.0
8417,15516.0,-2960.0,5024.0,1507.0,0.0,0,3.0
8419,15432.0,-2936.0,5008.0,1505.0,0.0,0,3.0
8421,15288.0,-2916.0,5036.0,1517.0,0.0,0,3.0
8423,15336.0,-2680.0,5076.0,1508.0,0.0,0,3.0
8425,15048.0,-2648.0,5176.0,1481.0,0.0,0,3.0
8427,14760.0,-2460.0,4920.0,1507.0,0.0,0,3.0
8429,14216.0,-2488.0,4872.0,1506.0,0.0,0,3.0
8431,14160.0,-2480.0,4856.0,1515.0,0.0,0,3.0
8433,14564.0,-2224.0,4976.0,1505.0,0.0,0,3.0
8435,14880.0,-2344.0,5216.0,1477.0,0.0,0,3.0
8437,14876.0,-2644.0,5252.0,1495.0,0.0,0,3.0
8439,14780.0,-2868.0,5328.0,1500.0,0.0,0,3.0
8441,14680.0,-3140.0,5176.0,1495.0,0.0,0,4.0
8443,14448.0,-3232.0,5204.0,1503.0,0.0,0,4.0
8445,14448.0,-3480.0,5504.0,1520.0,0.0,0,4.0
8447,14416.0,-3768.0,5384.0,1488.0,0.0,0,4.0
8449,14048.0,-3984.0,5360.0,1476.0,0.0,0,4.0
8451,14068.0,-3880.0,5416.0,1477.0,0.0,0,4.0
8453,14352.0,-3808.0,5272.0,1488.0,0.0,0,4.0
8455,14176.0,-3856.0,5488.0,1505.0,0.0,0,4.0
8457,13740.0,-4108.0,5244.0,1479.0,0.0,0,4.0
8459,13432.0,-4544.0,5220.0,1499.0,0.0,0,4.0
8461,13260.0,-4668.0,5316.0,1499.0,0.0,0,4.0
8463,12916.0,-4816.0,5244.0,1511.0,0.0,0,4.0
8465,12812.0,-4740.0,5308.0,1472.0,0.0,0,4.0
8467,12672.0,-4512.0,5612.0,1502.0,0.0,0,4.0
8469,12648.0,-5128.0,5708.0,1503.0,0.0,0,4.0
8471,12956.0,-5392.0,5912.0,1499.0,0.0,0,4.0
8473,12676.0,-5736.0,5532.0,1479.0,0.0,0,4.0
8475,12236.0,-5928.0,5612.0,1472.0,0.0,0,4.0
8477,12184.0,-5932.0,6080.0,1499.0,0.0,0,4.0
8479,12160.0,-6672.0,6308.0,1475.0,0.0,0,4.0
8481,12612.0,-7268.0,6712.0,1470.0,0.0,0,4.0
8483,12580.0,-7788.0,6756.0,1451.0,0.0,0,4.0
8485,12548.0,-7920.0,6920.0,1451.0,0.0,0,4.0
8487,12236.0,-7768.0,6848.0,1456.0,0.0,0,4.0
8489,11524.0,-7816.0,6476.0,1455.0,0.0,0,4.0
8491,10572.0,-7720.0,6700.0,1455.0,0.0,0,4.0
8493,10064.0,-8196.0,6788.0,1451.0,0.0,0,4.0
8495,10212.0,-9260.0,7064.0,1442.0,0.0,0,4.0
8497,10852.0,-9764.0,7344.0,1456.0,0.0,0,4.0
8499,11052.0,-9704.0,7244.0,1491.0,0.0,0,4.0
8501,9880.0,-9984.0,6808.0,1488.0,0.0,0,4.0
8503,9320.0,-10228.0,6776.0,1493.0,0.0,0,4.0
8505,9188.0,-10312.0,6688.0,1529.0,0.0,0,4.0
8507,9108.0,-9736.0,6608.0,1495.0,0.0,0,4.0
8509,8508.0,-9356.0,6812.0,1501.0,0.0,0,4.0
8511,8060.0,-9320.0,7080.0,1499.0,0.0,0,4.0
8513,8288.0,-9764.0,7200.0,1498.0,0.0,0,4.0
8515,8276.0,-10804.0,6896.0,1550.0,0.0,0,4.0
8517,8068.0,-11604.0,6476.0,1507.0,0.0,0,4.0
8519,7524.0,-11700.0,6168.0,1506.0,0.0,0,4.0
8521,6604.0,-12148.0,6436.0,1509.0,0.0,0,4.0
8523,6232.0,-12636.0,7220.0,1507.0,0.0,0,4.0
8525,6940.0,-12916.0,7972.0,1481.0,0.0,0,4.0
