AcX,AcY,AcZ,FSR A,FSR B
-14024,-7136,-2036,1161,0
,,,,
-13976,-7164,-1952,1199,0
,,,,
-14096,-7196,-2112,1200,0
,,,,
-14020,-7148,-2012,1200,0
,,,,
-14024,-7232,-2120,1198,0
,,,,
-14048,-7204,-2152,1235,0
,,,,
-14016,-7264,-2140,1193,0
,,,,
-13956,-7356,-2156,1199,0
,,,,
-14052,-7348,-2160,1200,0
,,,,
-13912,-7304,-2000,1201,0
,,,,
-13960,-7140,-2200,1174,0
,,,,
-13956,-7184,-2120,1200,0
,,,,
-13824,-7172,-2052,1200,0
,,,,
-13880,-7120,-2100,1200,0
,,,,
-13988,-7080,-2140,1200,0
,,,,
-13952,-7288,-2120,1232,0
,,,,
-13992,-7208,-2200,1199,0
,,,,
-14048,-7232,-2280,1200,0
,,,,
-13968,-7192,-2112,1223,0
,,,,
-14028,-7320,-2104,1200,0
,,,,
-14020,-7200,-2020,1168,0
,,,,
-14040,-7212,-2072,1200,0
,,,,
-13932,-7092,-2044,1200,0
,,,,
-14024,-7316,-2012,1203,0
,,,,
-13936,-7220,-2052,1202,0
,,,,
-14008,-7144,-2088,1187,0
,,,,
-14016,-7152,-2180,1198,0
,,,,
-13984,-7092,-2136,1202,0
,,,,
-14012,-7092,-2220,1206,0
,,,,
-14088,-7224,-2024,1202,0
,,,,
-13992,-7264,-2220,1205,0
,,,,
-14028,-7284,-2028,1200,0
,,,,
-14108,-7292,-2184,1203,0
,,,,
-13948,-7276,-1992,1200,0
,,,,
-14004,-7188,-2060,1214,0
,,,,
-13928,-7176,-2036,1174,0
,,,,
-13848,-7084,-2084,1200,0
,,,,
-14024,-7164,-2004,1200,0
,,,,
-13996,-7188,-2052,1200,0
,,,,
-14044,-7152,-2176,1197,0
,,,,
-13996,-7140,-1960,1200,0
,,,,
-14080,-7288,-2204,1202,0
,,,,
-14024,-7204,-2116,1202,0
,,,,
-14104,-7256,-2092,1200,0
,,,,
-14100,-7272,-2148,1195,0
,,,,
-14140,-7184,-2028,1221,0
,,,,
-13992,-7204,-1996,1200,0
,,,,
-13976,-7196,-2024,1201,0
,,,,
-14004,-7228,-2116,1205,0
,,,,
-14016,-7248,-2080,1200,0
,,,,
-14080,-7220,-2208,1198,0
,,,,
-13916,-7168,-2108,1210,0
,,,,
-14028,-7264,-2220,1203,0
,,,,
-13908,-7256,-2228,1202,0
,,,,
-14036,-7292,-2228,1206,0
,,,,
-13944,-7340,-2200,1187,0
,,,,
-13976,-7356,-2284,1204,0
,,,,
-13940,-7236,-2080,1213,0
,,,,
-14052,-7184,-2128,1204,0
,,,,
-13996,-7216,-2184,1211,0
,,,,
-13860,-7184,-2072,1231,0
,,,,
-14004,-7240,-2104,1186,0
,,,,
-13952,-7248,-2096,1203,0
,,,,
-13996,-7260,-2188,1205,0
,,,,
-14048,-7320,-2144,1215,0
,,,,
-13988,-7264,-2172,1246,0
,,,,
-13928,-7148,-2232,1228,0
,,,,
-14028,-7180,-2100,1203,0
,,,,
-14016,-7132,-2104,1203,0
,,,,
-13992,-7152,-2188,1211,0
,,,,
-13976,-7280,-2212,1182,0
,,,,
-13968,-7252,-2100,1211,0
,,,,
-13900,-7244,-2048,1206,0
,,,,
-14064,-7248,-2216,1201,0
,,,,
-14040,-7212,-2212,1168,0
,,,,
-13992,-7268,-2224,1203,0
,,,,
-14048,-7184,-2112,1215,0
,,,,
-14004,-7236,-2092,1203,0
,,,,
-13892,-7212,-1900,1203,0
,,,,
-13904,-7172,-2240,1201,0
,,,,
-14100,-7220,-2064,1203,0
,,,,
-13968,-7320,-2196,1199,0
,,,,
-13960,-7172,-2176,1204,0
,,,,
-13904,-7120,-1992,1200,0
,,,,
-13896,-7248,-2068,1211,0
,,,,
-13948,-7200,-1952,1205,0
,,,,
-13956,-7284,-2188,1222,0
,,,,
-14036,-7296,-2188,1205,0
,,,,
-14000,-7316,-2200,1203,0
,,,,
-14044,-7388,-2092,1206,0
,,,,
-14056,-7340,-2076,1201,0
,,,,
-14072,-7300,-1920,1226,0
,,,,
-14004,-7232,-2172,1202,0
,,,,
-13980,-7144,-2156,1204,0
,,,,
-14052,-7180,-2108,1206,0
,,,,
-14080,-7276,-2404,1201,0
,,,,
-13952,-7380,-2268,1179,0
,,,,
-13916,-7284,-2056,1206,0
,,,,
-13940,-7316,-2052,1206,0
,,,,
-14160,-7204,-2124,1212,0
,,,,
-14012,-7284,-2156,1205,0
,,,,
-14060,-7188,-2172,1170,0
,,,,
-13988,-7164,-2152,1213,0
,,,,
-13968,-7264,-2236,1206,0
,,,,
-13852,-7304,-2020,1219,0
,,,,
-13980,-7352,-2132,1201,0
,,,,
-14000,-7248,-2176,1239,0
,,,,
-13932,-7284,-2120,1207,0
,,,,
-14036,-7200,-2056,1209,0
,,,,
-13960,-7332,-2144,1216,0
,,,,
-14112,-7252,-2176,1206,0
,,,,
-13912,-7188,-2224,1246,0
,,,,
-14016,-7208,-2084,1206,0
,,,,
-13964,-7224,-2208,1206,0
,,,,
-14148,-7188,-2236,1209,0
,,,,
-14100,-7152,-2116,1201,0
,,,,
-13884,-7248,-2328,1258,0
,,,,
-13876,-7252,-2160,1211,0
,,,,
-13956,-7240,-2148,1204,0
,,,,
-14048,-7244,-2156,1180,0
,,,,
-14016,-7164,-2240,1216,0
,,,,
-14024,-7216,-2292,1250,0
,,,,
-14096,-7132,-2320,1211,0
,,,,
-13880,-7148,-2172,1203,0
,,,,
-13924,-7284,-2276,1203,0
,,,,
-14004,-7208,-2168,1212,0
,,,,
-13920,-7144,-2240,1171,0
,,,,
-14008,-7156,-2152,1207,0
,,,,
-14020,-7288,-2128,1206,0
,,,,
-14036,-7188,-2200,1207,0
,,,,
-13988,-7244,-2188,1201,0
,,,,
-13952,-7240,-2280,1169,0
,,,,
-13988,-7276,-2264,1207,0
,,,,
-14036,-7224,-2276,1206,0
,,,,
-13932,-7200,-2140,1207,0
,,,,
-13860,-7240,-2304,1204,0
,,,,
-13948,-7236,-2152,1242,0
,,,,
-13916,-7216,-2148,1211,0
,,,,
-13996,-7216,-2204,1210,0
,,,,
-13968,-7116,-2256,1213,0
,,,,
-13944,-7164,-2336,1204,0
,,,,
-13852,-7200,-2128,1221,0
,,,,
-14004,-7316,-2180,1211,0
,,,,
-13984,-7392,-2160,1209,0
,,,,
-14036,-7300,-2328,1223,0
,,,,
-14044,-7228,-2232,1207,0
,,,,
-13988,-7260,-2172,1173,0
,,,,
-13972,-7124,-2216,1210,0
,,,,
-13960,-7268,-2284,1213,0
,,,,
-14012,-7204,-2364,1216,0
,,,,
-13864,-7028,-2364,1193,0
,,,,
-13892,-7116,-2308,1221,0
,,,,
-13980,-7240,-2272,1208,0
,,,,
-13984,-7268,-2360,1213,0
,,,,
-13968,-7232,-2400,1213,0
,,,,
-14004,-7312,-2320,1211,0
,,,,
-13964,-7244,-2360,1217,0
,,,,
-14044,-7368,-2388,1211,0
,,,,
-14064,-7184,-2384,1208,0
,,,,
-14076,-7168,-2248,1210,0
,,,,
-13968,-7328,-2280,1207,0
,,,,
-14152,-7316,-2372,1214,0
,,,,
-14036,-7212,-2212,1211,0
,,,,
-14168,-7172,-2216,1211,0
,,,,
-13968,-7196,-2248,1211,0
,,,,
-14048,-7208,-2260,1213,0
,,,,
-14064,-7188,-2276,1205,0
,,,,
-14048,-7236,-2256,1211,0
,,,,
-14116,-7068,-2132,1213,0
,,,,
-13952,-7172,-2180,1215,0
,,,,
-13972,-7132,-2212,1206,0
,,,,
-13948,-7228,-2332,1175,0
,,,,
-13944,-7196,-2252,1210,0
,,,,
-13960,-7176,-2312,1210,0
,,,,
-13984,-7156,-2308,1210,0
,,,,
-13952,-7160,-2556,1213,0
,,,,
-13968,-7164,-2152,1245,0
,,,,
-13996,-7216,-2344,1209,0
,,,,
-14000,-7228,-2256,1210,0
,,,,
-13880,-7288,-2228,1213,0
,,,,
-13932,-7256,-2348,1207,0
,,,,
-13984,-7200,-2412,1245,0
,,,,
-14132,-7328,-2488,1205,0
,,,,
-14140,-7312,-2400,1212,0
,,,,
-14152,-7164,-2392,1211,0
,,,,
-14060,-7212,-2444,1214,0
,,,,
-14004,-7176,-2288,1169,0
,,,,
-14092,-7228,-2216,1215,0
,,,,
-13976,-7260,-2332,1214,0
,,,,
-14172,-7224,-2316,1216,0
,,,,
-14076,-7288,-2232,1202,0
,,,,
-14012,-7192,-2212,1167,0
,,,,
-14084,-7168,-2100,1214,0
,,,,
-14100,-7236,-2188,1212,0
,,,,
-14068,-7200,-2212,1214,0
,,,,
-14136,-7132,-2064,1209,0
,,,,
-14004,-7224,-2132,1246,0
,,,,
-13840,-7024,-2168,1215,0
,,,,
-13916,-7160,-2040,1215,0
,,,,
-13796,-7284,-2252,1217,0
,,,,
-13900,-7284,-2172,1231,0
,,,,
-13936,-7392,-2200,1262,0
,,,,
-13888,-7320,-2128,1216,0
,,,,
-14036,-7256,-2252,1212,0
,,,,
-14056,-7196,-1952,1214,0
,,,,
-14064,-7168,-2012,1232,0
,,,,
-14052,-7152,-2092,1195,0
,,,,
-14076,-7216,-2020,1214,0
,,,,
-13956,-7212,-2228,1215,0
,,,,
-13984,-7240,-2076,1216,0
,,,,
-14040,-7348,-2092,1216,0
,,,,
-14048,-7228,-2240,1183,0
,,,,
-14080,-7316,-2108,1217,0
,,,,
-14044,-7308,-2064,1218,0
,,,,
-13960,-7204,-2144,1214,0
,,,,
-14028,-7196,-2188,1216,0
,,,,
-13960,-7172,-2144,1255,0
,,,,
-14052,-7124,-2196,1200,0
,,,,
-13960,-7212,-2132,1216,0
,,,,
-13832,-7216,-2184,1215,0
,,,,
-14000,-7256,-2232,1216,0
,,,,
-14076,-7324,-2216,1234,0
,,,,
-13996,-7320,-2100,1169,0
,,,,
-14008,-7264,-2188,1217,0
,,,,
-14060,-7408,-2104,1214,0
,,,,
-13972,-7268,-2052,1215,0
,,,,
-13972,-7372,-2016,1221,0
,,,,
-14064,-7232,-2012,1194,0
,,,,
-14024,-7200,-2236,1216,0
,,,,
-14076,-7272,-2064,1218,0
,,,,
-14008,-7276,-2184,1198,0
,,,,
-14016,-7264,-2036,1214,0
,,,,
-13992,-7372,-2092,1257,0
,,,,
-14008,-7276,-2084,1213,0
,,,,
-14024,-7224,-1992,1217,0
,,,,
-13992,-7264,-2132,1205,0
,,,,
-13964,-7172,-2072,1207,0
,,,,
-13976,-7200,-1984,1218,0
,,,,
-13896,-7292,-2088,1214,0
,,,,
-14052,-7240,-1876,1213,0
,,,,
-13968,-7260,-2048,1214,0
,,,,
-14052,-7164,-2112,1222,0
,,,,
-14016,-7240,-2072,1217,0
,,,,
-13992,-7304,-2060,1213,0
,,,,
-13976,-7276,-2080,1220,0
,,,,
-14068,-7288,-2056,1210,0
,,,,
-13924,-7352,-2104,1241,0
,,,,
-14032,-7300,-2028,1216,0
,,,,
-14004,-7276,-1896,1216,0
,,,,
-13940,-7288,-2032,1219,0
,,,,
-13852,-7260,-1956,1216,0
,,,,
-14028,-7240,-2172,1204,0
,,,,
-13988,-7040,-1996,1214,0
,,,,
-13996,-7128,-2004,1218,0
,,,,
-13860,-7180,-1992,1216,0
,,,,
-13868,-7224,-2156,1213,0
,,,,
-13956,-7348,-1944,1241,0
,,,,
-13852,-7392,-2084,1257,0
,,,,
-13988,-7300,-1968,1216,0
,,,,
-13908,-7352,-2136,1217,0
,,,,
-13948,-7232,-2044,1213,0
,,,,
-13996,-7248,-2060,1232,0
,,,,
-13984,-7192,-2076,1170,0
,,,,
-13968,-7192,-2144,1216,0
,,,,
-13868,-7292,-2008,1216,0
,,,,
-14068,-7272,-2056,1216,0
,,,,
-13960,-7384,-2020,1206,0
,,,,
-14000,-7440,-2072,1215,0
,,,,
-14032,-7284,-2252,1216,0
,,,,
-14024,-7352,-1828,1216,0
,,,,
-14164,-7272,-2020,1200,0
,,,,
-14044,-7200,-2152,1259,0
,,,,
-13940,-7220,-2036,1218,0
,,,,
-13920,-7144,-2032,1219,0
,,,,
-13884,-7248,-2148,1219,0
,,,,
-13820,-7276,-2108,1205,0
,,,,
-13880,-7368,-2200,1162,0
,,,,
-14044,-7316,-2144,1219,0
,,,,
-13900,-7276,-1964,1221,0
,,,,
-13960,-7356,-2168,1218,0
,,,,
-14016,-7296,-1980,1225,0
,,,,
-14060,-7240,-2144,1167,0
,,,,
-13996,-7276,-2168,1219,0
,,,,
-14048,-7152,-2216,1216,0
,,,,
-13900,-7288,-2052,1215,0
,,,,
-14016,-7208,-1964,1204,0
,,,,
-13956,-7364,-1972,1280,0
,,,,
-13968,-7348,-2072,1227,0
,,,,
-14032,-7296,-2016,1216,0
,,,,
-14036,-7316,-2192,1214,0
,,,,
-13916,-7284,-2188,1218,0
,,,,
-14012,-7324,-2156,1217,0
,,,,
-14008,-7248,-2048,1223,0
,,,,
-13976,-7180,-2044,1217,0
,,,,
-13956,-7248,-2136,1217,0
,,,,
-13908,-7248,-2208,1218,0
,,,,
-14016,-7196,-2100,1221,0
,,,,
-13964,-7188,-2140,1248,0
,,,,
-13960,-7256,-2196,1217,0
,,,,
-14032,-7244,-2352,1218,0
,,,,
-13952,-7288,-2104,1216,0
,,,,
-13996,-7236,-2292,1223,0
,,,,
-13976,-7300,-2160,1248,0
,,,,
-13928,-7264,-2068,1219,0
,,,,
-14112,-7296,-2132,1222,0
,,,,
-14028,-7328,-1916,1225,0
,,,,
-13900,-7168,-2156,1216,0
,,,,
-14060,-7312,-1972,1254,0
,,,,
-13928,-7224,-2228,1216,0
,,,,
-13940,-7104,-2204,1219,0
,,,,
-13832,-7160,-2048,1213,0
,,,,
-14028,-7224,-1968,1198,0
,,,,
-13896,-7268,-2224,1201,0
,,,,
-13972,-7260,-2156,1222,0
,,,,
-14004,-7384,-2272,1217,0
,,,,
-13976,-7392,-2304,1215,0
,,,,
-13876,-7240,-2160,1222,0
,,,,
-13872,-7272,-2108,1264,0
,,,,
-14016,-7224,-2088,1213,0
,,,,
-14044,-7204,-2016,1225,0
,,,,
-13984,-7196,-2108,1200,0
,,,,
-14124,-7220,-2340,1171,0
,,,,
-14040,-7324,-2244,1223,0
,,,,
-13992,-7344,-2112,1217,0
,,,,
-14128,-7400,-2080,1222,0
,,,,
-14056,-7352,-2176,1213,0
,,,,
-14036,-7208,-2080,1219,0
,,,,
-13948,-7264,-2160,1222,0
,,,,
-14044,-7204,-1932,1219,0
,,,,
-13960,-7232,-2304,1219,0
,,,,
-13984,-7260,-2320,1236,0
,,,,
-13928,-7228,-2288,1215,0
,,,,
-13996,-7216,-2424,1200,0
,,,,
-13964,-7308,-2200,1217,0
,,,,
-13904,-7256,-2156,1221,0
,,,,
-13960,-7344,-2168,1223,0
,,,,
-14092,-7312,-2188,1216,0
,,,,
-14076,-7328,-2244,1219,0
,,,,
-14036,-7224,-2272,1221,0
,,,,
-13996,-7288,-2152,1217,0
,,,,
-13984,-7156,-2044,1215,0
,,,,
-13976,-7252,-2200,1223,0
,,,,
-13944,-7156,-2104,1199,0
,,,,
-13952,-7292,-2300,1219,0
,,,,
-13872,-7240,-2264,1221,0
,,,,
-13980,-7252,-2340,1227,0
,,,,
-13876,-7260,-2160,1200,0
,,,,
-13972,-7316,-2176,1178,0
,,,,
-13936,-7328,-2276,1216,0
,,,,
-13908,-7336,-2160,1218,0
,,,,
-13912,-7288,-2276,1219,0
,,,,
-13908,-7268,-2224,1197,0
,,,,
-14080,-7256,-2192,1243,0
,,,,
-13932,-7284,-2236,1217,0
,,,,
-14000,-7204,-2252,1218,0
,,,,
-13972,-7308,-2188,1215,0
,,,,
-13916,-7168,-2256,1223,0
,,,,
-14092,-7292,-2144,1264,0
,,,,
-14020,-7216,-2212,1230,0
,,,,
-13972,-7248,-2192,1219,0
,,,,
-13984,-7224,-2212,1216,0
,,,,
-13920,-7248,-2292,1226,0
,,,,
-13900,-7320,-2152,1195,0
,,,,
-13984,-7344,-2088,1223,0
,,,,
-14008,-7252,-2172,1219,0
,,,,
-13908,-7264,-2216,1230,0
,,,,
-13952,-7224,-2028,1219,0
,,,,
-13920,-7180,-2124,1196,0
,,,,
-13944,-7276,-2244,1214,0
,,,,
-13992,-7344,-2216,1221,0
,,,,
-13972,-7432,-2096,1220,0
,,,,
-13960,-7296,-2248,1222,0
,,,,
-13960,-7208,-1928,1261,0
,,,,
-13840,-7272,-2364,1220,0
,,,,
-13992,-7168,-2100,1218,0
,,,,
-14020,-7192,-2224,1218,0
,,,,
-14012,-7184,-2256,1235,0
,,,,
-14040,-7224,-2228,1263,0
,,,,
-13956,-7148,-2188,1218,0
,,,,
-13980,-7196,-2244,1202,0
,,,,
-13968,-7324,-2268,1228,0
,,,,
-13916,-7272,-2112,1232,0
,,,,
-14024,-7216,-2224,1169,0
,,,,
-14052,-7220,-2172,1217,0
,,,,
-14024,-7180,-2112,1218,0
,,,,
-13936,-7148,-2068,1219,0
,,,,
-14000,-7192,-2260,1223,0
,,,,
-13904,-7360,-2272,1187,0
,,,,
-13908,-7220,-2124,1220,0
,,,,
-13880,-7320,-2304,1223,0
,,,,
-13976,-7184,-2236,1217,0
,,,,
-14008,-7232,-2164,1219,0
,,,,
-13828,-7288,-2112,1251,0
,,,,
-13948,-7180,-2324,1186,0
,,,,
-13948,-7156,-2188,1219,0
,,,,
-14028,-7224,-2256,1222,0
,,,,
-13948,-7292,-2352,1226,0
,,,,
-13992,-7284,-2296,1210,0
,,,,
-14104,-7192,-2272,1245,0
,,,,
-13972,-7200,-2176,1221,0
,,,,
-14036,-7200,-2236,1217,0
,,,,
-13944,-7216,-2100,1219,0
,,,,
-13952,-7284,-2208,1230,0
,,,,
-13968,-7240,-2244,1262,0
,,,,
-13980,-7356,-2316,1222,0
,,,,
-13880,-7296,-2264,1221,0
,,,,
-13960,-7348,-2360,1226,0
,,,,
-14004,-7252,-2196,1219,0
,,,,
-13960,-7224,-2260,1168,0
,,,,
-13860,-7336,-2228,1222,0
,,,,
-14020,-7240,-2212,1221,0
,,,,
-13972,-7216,-2228,1228,0
,,,,
-14000,-7276,-2256,1213,0
,,,,
-13992,-7228,-2296,1173,0
,,,,
-13916,-7204,-2132,1223,0
,,,,
-13968,-7356,-2144,1217,0
,,,,
-13860,-7316,-2256,1207,0
,,,,
-13948,-7300,-2208,1210,0
,,,,
-13844,-7272,-2260,1264,0
,,,,
-13904,-7180,-2308,1219,0
,,,,
-13984,-7272,-2312,1219,0
,,,,
-14088,-7208,-2324,1209,0
,,,,
-14016,-7272,-2144,1237,0
,,,,
-14032,-7212,-2336,1264,0
,,,,
-13940,-7152,-2252,1226,0
,,,,
-13928,-7228,-2328,1219,0
,,,,
-14012,-7228,-2292,1216,0
,,,,
-13996,-7332,-2384,1163,0
,,,,
-13984,-7304,-2368,1223,0
,,,,
-13972,-7364,-2388,1223,0
,,,,
-13952,-7248,-2264,1222,0
,,,,
-14060,-7188,-2312,1222,0
,,,,
-14100,-7268,-2236,1230,0
,,,,
-14008,-7276,-2204,1253,0
,,,,
-14036,-7144,-2312,1222,0
,,,,
-13900,-7248,-2244,1221,0
,,,,
-14048,-7264,-2256,1222,0
,,,,
-14128,-7300,-2084,1216,0
,,,,
-13984,-7264,-2272,1200,0
,,,,
-13976,-7204,-2332,1219,0
,,,,
-14036,-7224,-2436,1220,0
,,,,
-13992,-7284,-2368,1227,0
,,,,
-13972,-7224,-2132,1221,0
,,,,
-13936,-7248,-2108,1221,0
,,,,
-13852,-7300,-2028,1229,0
,,,,
-14004,-7376,-2312,1232,0
,,,,
-14060,-7304,-2060,1225,0
,,,,
-14056,-7296,-2272,1251,0
,,,,
-13976,-7320,-2208,1227,0
,,,,
-13920,-7236,-2248,1221,0
,,,,
-13864,-7308,-2324,1216,0
,,,,
-13920,-7208,-2248,1223,0
,,,,
-13976,-7196,-2376,1191,0
,,,,
-13960,-7216,-2224,1217,0
,,,,
-13952,-7236,-2244,1220,0
,,,,
-14056,-7164,-2360,1222,0
,,,,
-13988,-7296,-2228,1231,0
,,,,
-13980,-7380,-2232,1199,0
,,,,
-14040,-7240,-2264,1222,0
,,,,
-14008,-7400,-2248,1229,0
,,,,
-13876,-7300,-2272,1222,0
,,,,
-13996,-7376,-2388,1223,0
,,,,
-14132,-7456,-2260,1207,0
,,,,
-14060,-7336,-2200,1168,0
,,,,
-13896,-7288,-2124,1227,0
,,,,
-13976,-7372,-2276,1225,0
,,,,
-14004,-7324,-2224,1241,0
,,,,
-13956,-7344,-2224,1215,0
,,,,
-14016,-7368,-2208,1268,0
,,,,
-14044,-7232,-2208,1225,0
,,,,
-13864,-7240,-2108,1222,0
,,,,
-13968,-7200,-2076,1232,0
,,,,
-13904,-7140,-2108,1230,0
,,,,
-13852,-7164,-2108,1269,0
,,,,
-13972,-7204,-2292,1224,0
,,,,
-13936,-7240,-2208,1222,0
,,,,
-13916,-7160,-2208,1232,0
,,,,
-13928,-7168,-2284,1235,0
,,,,
-13936,-7248,-2052,1264,0
,,,,
-13872,-7220,-2168,1227,0
,,,,
-14044,-7372,-2328,1219,0
,,,,
-14084,-7268,-2264,1198,0
,,,,
-14064,-7268,-2224,1264,0
,,,,
-14004,-7276,-2228,1225,0
,,,,
-13984,-7340,-2112,1225,0
,,,,
-14000,-7264,-2088,1223,0
,,,,
-14072,-7428,-2060,1219,0
,,,,
-14200,-7364,-2236,1275,0
,,,,
-14044,-7412,-2332,1238,0
,,,,
-14136,-7316,-2260,1225,0
,,,,
-14160,-7392,-2088,1223,0
,,,,
-13988,-7308,-2044,1231,0
,,,,
-13968,-7372,-2348,1216,0
,,,,
-13936,-7320,-2244,1232,0
,,,,
-13836,-7268,-2208,1225,0
,,,,
-13740,-7420,-2084,1225,0
,,,,
-13792,-7300,-2084,1222,0
,,,,
-13824,-7420,-2080,1233,0
,,,,
-13872,-7396,-2100,1242,0
,,,,
-13836,-7488,-2096,1220,0
,,,,
-13784,-7308,-2108,1223,0
,,,,
-14004,-7324,-2216,1230,0
,,,,
-13952,-7284,-2160,1222,0
,,,,
-14040,-7248,-2368,1216,0
,,,,
-13956,-7296,-2112,1226,0
,,,,
-13996,-7148,-2140,1222,0
,,,,
-13968,-7268,-2152,1232,0
,,,,
-13912,-7328,-2200,1222,0
,,,,
-13892,-7264,-2232,1213,0
,,,,
-13916,-7408,-2236,1224,0
,,,,
-14024,-7268,-2264,1230,0
,,,,
-13888,-7220,-2168,1235,0
,,,,
-13984,-7116,-2172,1228,0
,,,,
-13932,-7072,-2144,1243,0
,,,,
-14040,-7216,-2136,1227,0
,,,,
-13936,-7256,-1848,1225,0
,,,,
-14148,-7340,-1940,1200,0
,,,,
-14044,-7216,-2060,1232,0
,,,,
-14028,-7288,-1984,1242,0
,,,,
-14064,-7368,-1968,1226,0
,,,,
-13852,-7312,-1912,1216,0
,,,,
-13764,-7368,-1752,1223,0
,,,,
-13816,-7460,-1840,1223,0
,,,,
-13828,-7400,-1876,1231,0
,,,,
-13692,-7400,-1744,1226,0
,,,,
-13756,-7536,-2008,1226,0
,,,,
-13792,-7436,-1928,1221,0
,,,,
-13872,-7488,-1888,1223,0
,,,,
-13888,-7460,-1820,1223,0
,,,,
-13908,-7496,-2016,1226,0
,,,,
-13956,-7404,-1948,1222,0
,,,,
-13948,-7408,-2060,1222,0
,,,,
-13928,-7288,-2128,1229,0
,,,,
-13900,-7368,-2160,1232,0
,,,,
-14028,-7364,-2092,1221,0
,,,,
-13728,-7392,-2108,1222,0
,,,,
-13596,-7360,-2196,1222,0
,,,,
-13768,-7384,-2260,1222,0
,,,,
-13728,-7344,-2276,1191,0
,,,,
-13720,-7548,-2320,1227,0
,,,,
-13664,-7448,-2440,1227,0
,,,,
-13724,-7660,-2400,1227,0
,,,,
-13712,-7684,-2424,1216,0
,,,,
-13812,-7772,-2528,1200,0
,,,,
-13852,-7864,-2380,1239,0
,,,,
-13956,-7716,-2424,1243,0
,,,,
-13672,-7668,-2440,1245,0
,,,,
-13896,-7712,-2556,1233,0
,,,,
-13928,-7552,-2292,1287,0
,,,,
-13860,-7636,-2312,1246,0
,,,,
-13916,-7536,-2312,1246,0
,,,,
-14012,-7512,-2340,1239,0
,,,,
-13908,-7588,-2212,1254,0
,,,,
-14020,-7456,-2192,1295,0
,,,,
-14108,-7508,-2156,1248,0
,,,,
-13992,-7408,-2100,1242,0
,,,,
-14016,-7408,-2300,1246,0
,,,,
-14060,-7468,-2288,1247,0
,,,,
-14000,-7372,-2320,1210,0
,,,,
-13928,-7280,-2176,1275,0
,,,,
-13868,-7240,-2016,1241,0
,,,,
-14048,-7396,-2036,1244,0
,,,,
-14044,-7364,-2084,1246,0
,,,,
-13844,-7412,-2372,1251,0
,,,,
-13900,-7536,-2044,1249,0
,,,,
-13868,-7412,-2104,1230,0
,,,,
-13972,-7312,-2168,1232,0
,,,,
-13940,-7324,-2128,1227,0
,,,,
-14036,-7164,-2100,1243,0
,,,,
-14032,-7320,-2068,1219,0
,,,,
-13920,-7124,-1920,1231,0
,,,,
-13920,-7032,-1976,1230,0
,,,,
-13932,-7148,-1968,1225,0
,,,,
-14104,-7216,-2128,1232,0
,,,,
-14100,-7124,-2024,1207,0
,,,,
-13948,-7192,-2032,1232,0
,,,,
-14004,-7264,-1956,1232,0
,,,,
-14064,-7180,-2120,1225,0
,,,,
-13980,-7320,-2056,1231,0
,,,,
-14096,-7272,-1972,1241,0
,,,,
-13936,-7212,-2032,1229,0
,,,,
-14036,-7220,-2084,1232,0
,,,,
-13860,-7156,-1936,1221,0
,,,,
-13960,-7152,-2004,1227,0
,,,,
-13952,-7224,-1932,1232,0
,,,,
-13888,-7292,-2072,1229,0
,,,,
-14024,-7336,-2108,1227,0
,,,,
-14016,-7320,-1916,1222,0
,,,,
-13972,-7308,-1812,1231,0
,,,,
-13996,-7400,-1976,1221,0
,,,,
-14104,-7272,-1984,1227,0
,,,,
-14064,-7160,-2008,1232,0
,,,,
-14052,-7188,-1956,1230,0
,,,,
-14092,-7304,-1816,1233,0
,,,,
-14084,-7300,-1964,1248,0
,,,,
-13928,-7188,-1944,1225,0
,,,,
-14004,-7076,-2060,1232,0
,,,,
-13884,-7080,-2008,1232,0
,,,,
-13876,-7076,-2088,1238,0
,,,,
-13900,-7168,-2072,1264,0
,,,,
-13980,-7308,-2236,1231,0
,,,,
-13892,-7316,-2248,1232,0
,,,,
-14028,-7424,-2156,1229,0
,,,,
-13988,-7412,-2052,1241,0
,,,,
-13976,-7204,-2164,1189,0
,,,,
-14004,-7216,-2028,1231,0
,,,,
-13976,-7232,-2164,1232,0
,,,,
-14132,-7136,-2176,1232,0
,,,,
-14072,-7120,-2144,1202,0
,,,,
-14044,-7204,-2064,1187,0
,,,,
-13936,-7208,-2192,1232,0
,,,,
-14004,-7284,-2120,1232,0
,,,,
-14048,-7236,-2252,1232,0
,,,,
-13952,-7320,-2120,1219,0
,,,,
-13940,-7228,-2140,1280,0
,,,,
-13928,-7188,-2172,1235,0
,,,,
-13952,-7220,-2168,1232,0
,,,,
-14052,-7292,-2172,1232,0
,,,,
-13992,-7248,-2152,1234,0
,,,,
-14060,-7320,-2124,1271,0
,,,,
-13936,-7264,-2108,1233,0
,,,,
-13996,-7324,-2100,1230,0
,,,,
-14076,-7304,-2068,1232,0
,,,,
-13856,-7304,-2012,1232,0
,,,,
-13980,-7252,-2048,1215,0
,,,,
-14024,-7320,-1952,1259,0
,,,,
-13976,-7312,-2240,1229,0
,,,,
-13904,-7248,-2068,1227,0
,,,,
-13920,-7236,-1932,1231,0
,,,,
-13932,-7284,-2020,1233,0
,,,,
-13912,-7292,-2080,1277,0
,,,,
-13968,-7276,-2012,1226,0
,,,,
-14012,-7224,-1968,1231,0
,,,,
-14000,-7208,-2028,1232,0
,,,,
-13888,-7272,-2088,1222,0
,,,,
